occurrence_guid,dataset_guid,who,what,when,where,url
9037f62f-4dc9-476d-a365-8973bfa5045f,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2000-3-16,http://spcoco.org/ark:/9037f62f-4dc9-476d-a365-8973bfa5045f,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/9037f62f-4dc9-476d-a365-8973bfa5045f
407d9b87-5a81-44c5-9109-3181a6648a6c,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-2-25,http://spcoco.org/ark:/407d9b87-5a81-44c5-9109-3181a6648a6c,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/407d9b87-5a81-44c5-9109-3181a6648a6c
da0db758-bb9f-44e3-b203-74fe315e10ef,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-2-25,http://spcoco.org/ark:/da0db758-bb9f-44e3-b203-74fe315e10ef,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/da0db758-bb9f-44e3-b203-74fe315e10ef
0233fba2-14f3-4d1a-b92d-413940037798,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-9-8,http://spcoco.org/ark:/0233fba2-14f3-4d1a-b92d-413940037798,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/0233fba2-14f3-4d1a-b92d-413940037798
8ce5454a-999e-43df-a358-4bed1ef1fd10,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2004-2-6,http://spcoco.org/ark:/8ce5454a-999e-43df-a358-4bed1ef1fd10,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/8ce5454a-999e-43df-a358-4bed1ef1fd10
53dcb486-f39e-4b52-9f90-7330b682774b,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2004-2-6,http://spcoco.org/ark:/53dcb486-f39e-4b52-9f90-7330b682774b,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/53dcb486-f39e-4b52-9f90-7330b682774b
6a717488-d617-4b22-a392-eb5a72281df3,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2004-2-6,http://spcoco.org/ark:/6a717488-d617-4b22-a392-eb5a72281df3,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/6a717488-d617-4b22-a392-eb5a72281df3
c605475a-494f-45b2-a796-914c27a23e2a,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2002-2-23,http://spcoco.org/ark:/c605475a-494f-45b2-a796-914c27a23e2a,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/c605475a-494f-45b2-a796-914c27a23e2a
d9d1c314-9cd1-4565-acae-6b96ddfadd80,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2000-9-9,http://spcoco.org/ark:/d9d1c314-9cd1-4565-acae-6b96ddfadd80,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/d9d1c314-9cd1-4565-acae-6b96ddfadd80
7269ae58-e77f-468f-949a-2b1df1853b82,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2000-9-9,http://spcoco.org/ark:/7269ae58-e77f-468f-949a-2b1df1853b82,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/7269ae58-e77f-468f-949a-2b1df1853b82
337daf64-3e4e-4c02-905b-bf008193a565,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-2-25,http://spcoco.org/ark:/337daf64-3e4e-4c02-905b-bf008193a565,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/337daf64-3e4e-4c02-905b-bf008193a565
466e9434-dffd-4b13-82e5-38cb7aa55816,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2006-11-16,http://spcoco.org/ark:/466e9434-dffd-4b13-82e5-38cb7aa55816,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/466e9434-dffd-4b13-82e5-38cb7aa55816
96a5c48e-05d1-4736-b7b7-2ba986b2124e,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2006-11-16,http://spcoco.org/ark:/96a5c48e-05d1-4736-b7b7-2ba986b2124e,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/96a5c48e-05d1-4736-b7b7-2ba986b2124e
d5f7eb0b-4708-4324-8c1e-733932039419,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2006-11-16,http://spcoco.org/ark:/d5f7eb0b-4708-4324-8c1e-733932039419,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/d5f7eb0b-4708-4324-8c1e-733932039419
c6d981d9-fcf8-4530-8a60-05cd1b3ca7db,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-10-28,http://spcoco.org/ark:/c6d981d9-fcf8-4530-8a60-05cd1b3ca7db,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/c6d981d9-fcf8-4530-8a60-05cd1b3ca7db
9ad9e2f4-693f-4ffd-8867-3cf6a2f532d6,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-10-28,http://spcoco.org/ark:/9ad9e2f4-693f-4ffd-8867-3cf6a2f532d6,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/9ad9e2f4-693f-4ffd-8867-3cf6a2f532d6
69df5420-9421-4b82-99aa-64d09107a71c,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2004-12-21,http://spcoco.org/ark:/69df5420-9421-4b82-99aa-64d09107a71c,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/69df5420-9421-4b82-99aa-64d09107a71c
60ae4aa2-9635-46af-a7e4-f7a980440530,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2002-8-2,http://spcoco.org/ark:/60ae4aa2-9635-46af-a7e4-f7a980440530,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/60ae4aa2-9635-46af-a7e4-f7a980440530
61172eb9-33b6-42f4-999e-d683f02c5b71,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2002-8-2,http://spcoco.org/ark:/61172eb9-33b6-42f4-999e-d683f02c5b71,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/61172eb9-33b6-42f4-999e-d683f02c5b71
0ce2aab1-e911-4585-b353-e477830a42c8,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2002-8-2,http://spcoco.org/ark:/0ce2aab1-e911-4585-b353-e477830a42c8,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/0ce2aab1-e911-4585-b353-e477830a42c8
e976c2af-32cd-4a59-bdbe-79d1bb8d2e10,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2002-8-2,http://spcoco.org/ark:/e976c2af-32cd-4a59-bdbe-79d1bb8d2e10,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/e976c2af-32cd-4a59-bdbe-79d1bb8d2e10
deb3794a-0eac-4759-8e3b-35ddf9cfb600,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2002-2-9,http://spcoco.org/ark:/deb3794a-0eac-4759-8e3b-35ddf9cfb600,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/deb3794a-0eac-4759-8e3b-35ddf9cfb600
2db13da7-b570-46b6-b673-945b9e133979,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-3-27,http://spcoco.org/ark:/2db13da7-b570-46b6-b673-945b9e133979,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/2db13da7-b570-46b6-b673-945b9e133979
4f479dfa-c61e-4e05-b55a-e657cd6ea0f7,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-2-6,http://spcoco.org/ark:/4f479dfa-c61e-4e05-b55a-e657cd6ea0f7,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/4f479dfa-c61e-4e05-b55a-e657cd6ea0f7
3a76364c-f2d3-432b-8418-e7bdf6d43bf1,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-2-8,http://spcoco.org/ark:/3a76364c-f2d3-432b-8418-e7bdf6d43bf1,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/3a76364c-f2d3-432b-8418-e7bdf6d43bf1
94abbaaf-b08f-46d5-b25f-009639776871,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2002-2-13,http://spcoco.org/ark:/94abbaaf-b08f-46d5-b25f-009639776871,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/94abbaaf-b08f-46d5-b25f-009639776871
070a83fc-fda4-4cfd-8731-0aa6607a6fa6,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2006-10-26,http://spcoco.org/ark:/070a83fc-fda4-4cfd-8731-0aa6607a6fa6,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/070a83fc-fda4-4cfd-8731-0aa6607a6fa6
ac049e47-901b-4510-aa28-6c5a40cbee04,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2006-10-26,http://spcoco.org/ark:/ac049e47-901b-4510-aa28-6c5a40cbee04,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/ac049e47-901b-4510-aa28-6c5a40cbee04
6fb535db-6c19-4661-ac72-dc66d3f9bbf6,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2006-1-1,http://spcoco.org/ark:/6fb535db-6c19-4661-ac72-dc66d3f9bbf6,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/6fb535db-6c19-4661-ac72-dc66d3f9bbf6
428ac5cd-d03e-426f-86d3-1b4060f683ff,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2006-1-1,http://spcoco.org/ark:/428ac5cd-d03e-426f-86d3-1b4060f683ff,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/428ac5cd-d03e-426f-86d3-1b4060f683ff
36a70f15-ecdb-480b-8322-d5f5aaa7985e,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2006-1-1,http://spcoco.org/ark:/36a70f15-ecdb-480b-8322-d5f5aaa7985e,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/36a70f15-ecdb-480b-8322-d5f5aaa7985e
845dac3f-d065-496b-ab86-8da7e3c9c9ad,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2006-1-1,http://spcoco.org/ark:/845dac3f-d065-496b-ab86-8da7e3c9c9ad,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/845dac3f-d065-496b-ab86-8da7e3c9c9ad
8b6c0673-03ee-4cdc-94d7-4e6e5f9ffba7,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-2-28,http://spcoco.org/ark:/8b6c0673-03ee-4cdc-94d7-4e6e5f9ffba7,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/8b6c0673-03ee-4cdc-94d7-4e6e5f9ffba7
7d1c9755-bab6-4e42-93a4-da9bd7e42e41,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-6-1,http://spcoco.org/ark:/7d1c9755-bab6-4e42-93a4-da9bd7e42e41,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/7d1c9755-bab6-4e42-93a4-da9bd7e42e41
e231c30b-cbd7-4a82-bae2-cc6ac164d952,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-6-1,http://spcoco.org/ark:/e231c30b-cbd7-4a82-bae2-cc6ac164d952,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/e231c30b-cbd7-4a82-bae2-cc6ac164d952
68afe26e-7089-4242-af98-8b2c6f162031,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-6-1,http://spcoco.org/ark:/68afe26e-7089-4242-af98-8b2c6f162031,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/68afe26e-7089-4242-af98-8b2c6f162031
192d369e-db4a-4fff-ab09-f990dadeff54,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-6-1,http://spcoco.org/ark:/192d369e-db4a-4fff-ab09-f990dadeff54,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/192d369e-db4a-4fff-ab09-f990dadeff54
42120845-da9d-467c-a8a8-464f666fb554,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-6-1,http://spcoco.org/ark:/42120845-da9d-467c-a8a8-464f666fb554,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/42120845-da9d-467c-a8a8-464f666fb554
bc4bcd6d-d40b-49b3-be0c-b760b7cfc4cf,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-17,http://spcoco.org/ark:/bc4bcd6d-d40b-49b3-be0c-b760b7cfc4cf,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/bc4bcd6d-d40b-49b3-be0c-b760b7cfc4cf
adfecb84-9b08-4083-bda7-2cb872432ce5,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-17,http://spcoco.org/ark:/adfecb84-9b08-4083-bda7-2cb872432ce5,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/adfecb84-9b08-4083-bda7-2cb872432ce5
98bbf3f5-d25a-45b7-a5db-71475d46fed5,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-23,http://spcoco.org/ark:/98bbf3f5-d25a-45b7-a5db-71475d46fed5,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/98bbf3f5-d25a-45b7-a5db-71475d46fed5
ed4fae65-6e3b-40fc-9b5c-4461e249f7bb,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-23,http://spcoco.org/ark:/ed4fae65-6e3b-40fc-9b5c-4461e249f7bb,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/ed4fae65-6e3b-40fc-9b5c-4461e249f7bb
ea945250-e264-4766-92af-f1ab422736e5,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-23,http://spcoco.org/ark:/ea945250-e264-4766-92af-f1ab422736e5,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/ea945250-e264-4766-92af-f1ab422736e5
82a30d04-fde7-461c-aa40-9f09cb560e5a,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-23,http://spcoco.org/ark:/82a30d04-fde7-461c-aa40-9f09cb560e5a,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/82a30d04-fde7-461c-aa40-9f09cb560e5a
d47f74ea-043e-4335-91c8-350e19f0eb52,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-17,http://spcoco.org/ark:/d47f74ea-043e-4335-91c8-350e19f0eb52,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/d47f74ea-043e-4335-91c8-350e19f0eb52
86778611-0acf-4a49-8f85-0482c388d56d,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-17,http://spcoco.org/ark:/86778611-0acf-4a49-8f85-0482c388d56d,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/86778611-0acf-4a49-8f85-0482c388d56d
07ee29ec-c397-41a2-be9b-2a3e3e338c24,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-17,http://spcoco.org/ark:/07ee29ec-c397-41a2-be9b-2a3e3e338c24,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/07ee29ec-c397-41a2-be9b-2a3e3e338c24
542d4ff3-1dce-48bf-b625-466a6ea2241b,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-17,http://spcoco.org/ark:/542d4ff3-1dce-48bf-b625-466a6ea2241b,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/542d4ff3-1dce-48bf-b625-466a6ea2241b
8f0f48a7-320c-44a1-887a-189dac90ba90,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-17,http://spcoco.org/ark:/8f0f48a7-320c-44a1-887a-189dac90ba90,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/8f0f48a7-320c-44a1-887a-189dac90ba90
96c4878b-2d79-4ab4-bd9e-d2e8fb3a5904,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-17,http://spcoco.org/ark:/96c4878b-2d79-4ab4-bd9e-d2e8fb3a5904,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/96c4878b-2d79-4ab4-bd9e-d2e8fb3a5904
38e32c62-f1be-4418-9237-293a400a0de0,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-17,http://spcoco.org/ark:/38e32c62-f1be-4418-9237-293a400a0de0,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/38e32c62-f1be-4418-9237-293a400a0de0
4535e2e9-f372-4677-91a1-91bf7fcd2a41,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-17,http://spcoco.org/ark:/4535e2e9-f372-4677-91a1-91bf7fcd2a41,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/4535e2e9-f372-4677-91a1-91bf7fcd2a41
6feff8f6-5c67-4465-9618-5be3f894a3f1,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-31,http://spcoco.org/ark:/6feff8f6-5c67-4465-9618-5be3f894a3f1,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/6feff8f6-5c67-4465-9618-5be3f894a3f1
0f5da3ae-8246-45c0-8d97-6b7e8fda77e2,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2007-5-31,http://spcoco.org/ark:/0f5da3ae-8246-45c0-8d97-6b7e8fda77e2,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/0f5da3ae-8246-45c0-8d97-6b7e8fda77e2
1d844357-51ae-481a-9af2-b8c9cec46183,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-4-21,http://spcoco.org/ark:/1d844357-51ae-481a-9af2-b8c9cec46183,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/1d844357-51ae-481a-9af2-b8c9cec46183
c43df8e2-6bc0-46bc-a181-3aaa76f71980,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2005-4-19,http://spcoco.org/ark:/c43df8e2-6bc0-46bc-a181-3aaa76f71980,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/c43df8e2-6bc0-46bc-a181-3aaa76f71980
647c7314-bf8c-41c8-8842-3b22e4b8b453,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2006-3-13,http://spcoco.org/ark:/647c7314-bf8c-41c8-8842-3b22e4b8b453,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/647c7314-bf8c-41c8-8842-3b22e4b8b453
3be8b2df-60f9-49c3-80bf-12f62667e628,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,,http://spcoco.org/ark:/3be8b2df-60f9-49c3-80bf-12f62667e628,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/3be8b2df-60f9-49c3-80bf-12f62667e628
99c43d1c-87e1-4fd0-8af1-e8402b1be60d,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-2-6,http://spcoco.org/ark:/99c43d1c-87e1-4fd0-8af1-e8402b1be60d,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/99c43d1c-87e1-4fd0-8af1-e8402b1be60d
fa82ed99-22c0-45d4-8101-65a901c054db,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-10-1,http://spcoco.org/ark:/fa82ed99-22c0-45d4-8101-65a901c054db,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/fa82ed99-22c0-45d4-8101-65a901c054db
f16d3d49-5092-4513-837c-65357e3015fd,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-10-1,http://spcoco.org/ark:/f16d3d49-5092-4513-837c-65357e3015fd,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/f16d3d49-5092-4513-837c-65357e3015fd
032fe6a3-26ab-4c2a-851e-d16e517c9a8b,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-10-4,http://spcoco.org/ark:/032fe6a3-26ab-4c2a-851e-d16e517c9a8b,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/032fe6a3-26ab-4c2a-851e-d16e517c9a8b
741d1cb1-3286-45cb-963c-2f1132ed922c,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-10-4,http://spcoco.org/ark:/741d1cb1-3286-45cb-963c-2f1132ed922c,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/741d1cb1-3286-45cb-963c-2f1132ed922c
e8191ea8-6957-4b41-9d09-6c342d7d6f9a,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2001-10-31,http://spcoco.org/ark:/e8191ea8-6957-4b41-9d09-6c342d7d6f9a,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/e8191ea8-6957-4b41-9d09-6c342d7d6f9a
e14c7b38-01ec-420d-9f20-830bf67b8a61,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-2-11,http://spcoco.org/ark:/e14c7b38-01ec-420d-9f20-830bf67b8a61,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/e14c7b38-01ec-420d-9f20-830bf67b8a61
b2349898-ab39-432f-b978-855238837bbb,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-10-4,http://spcoco.org/ark:/b2349898-ab39-432f-b978-855238837bbb,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/b2349898-ab39-432f-b978-855238837bbb
3829499c-9b6b-4f2a-9d46-6caa7b5c4e85,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2003-10-4,http://spcoco.org/ark:/3829499c-9b6b-4f2a-9d46-6caa7b5c4e85,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/3829499c-9b6b-4f2a-9d46-6caa7b5c4e85
87494668-2aef-404c-88a4-fcce189bc70e,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2002-3-28,http://spcoco.org/ark:/87494668-2aef-404c-88a4-fcce189bc70e,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/87494668-2aef-404c-88a4-fcce189bc70e
444d3703-32b1-4cba-87c5-3e945ea488e3,56caf05f-1364-4f24-85f6-0c82520c2792,University of Kansas Biodiversity Institute Fish Tissue Collection,MaterialSample,2002-3-28,http://spcoco.org/ark:/444d3703-32b1-4cba-87c5-3e945ea488e3,http://preview.specifycloud.org//export/record/56caf05f-1364-4f24-85f6-0c82520c2792/444d3703-32b1-4cba-87c5-3e945ea488e3
